"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2024-08-08","10:03:00",5277.14,"35 Aug 8 5285 C BTO 21.10 | 35 Aug 8 5325 C STO 6.75",-1445,5319.31,"2024-08-08","16:00:00",-3431,"Expired",69385.4,137.19307958477506,35,4184758.52,113750,"",124.6,0,0.32,0.001,25.18,23.72,53.07,24.57,137.44,-12.8
"2024-08-08","10:03:00",5277.14,"35 Aug 8 5270 P BTO 22.20 | 35 Aug 8 5190 P STO 4.15",-1815,5298.28,"2024-08-08","10:53:00",-970,"Underlying Price Move Up",-29754.2,-46.83856749311295,35,4115373.12,113750,"",124.6,54.6,0.187,0.193,25.18,24.68,53.07,24.57,10.19,-46.01
"2024-08-07","09:40:00",5312.72,"35 Aug 7 5310 P BTO 20.65 | 35 Aug 7 5230 P STO 2.90",-1785,5219.43,"2024-08-07","15:45:00",-7740,"Exited at Specified Time",208245.8,333.3266106442577,35,4145127.32,107625,"",124.6,54.6,0.14,0.151,22.51,27.64,53.1,19.59,334.17,-43.7
"2024-08-07","09:40:00",5312.72,"35 Aug 7 5320 C BTO 17.00 | 35 Aug 7 5360 C STO 4.10",-1300,5278.15,"2024-08-07","12:04:00",-300,"Underlying Price Move Down",-35179.2,-77.31692307692308,35,3936881.52,107625,"",124.6,54.6,0.241,0.088,22.51,24.34,53.1,19.59,43.08,-76.15
"2024-08-01","09:40:00",5551.98,"39 Aug 1 5550 P BTO 15.10 | 39 Aug 1 5470 P STO 0.95",-1425,5429.79,"2024-08-01","15:45:00",-7970,"Exited at Specified Time",255055.32,458.93894736842105,39,3972060.72,102960,"",138.84,60.84,0.063,0.337,16.14,18.79,15.54,14.14,461.05,-35.09
"2024-08-01","09:40:00",5551.98,"39 Aug 1 5555 C BTO 13.80 | 39 Aug 1 5595 C STO 1.65",-1225,5519.36,"2024-08-01","10:23:00",-290,"Underlying Price Move Down",-36664.68,-76.74448979591837,39,3717005.4,102960,"",138.84,60.84,0.12,0.077,16.14,16.85,15.54,14.14,34.29,-75.51
"2024-07-31","09:40:00",5503.3,"35 Jul 31 5510 C BTO 16.40 | 35 Jul 31 5550 C STO 4.00",-1250,5522.3,"2024-07-31","16:00:00",-1230,"Expired",-824.6,-1.8848,35,3753670.08,101850,"",124.6,0,0.244,0.004,16.37,16.42,69.15,-2.29,142.4,-23.6
"2024-07-31","09:40:00",5503.3,"35 Jul 31 5495 P BTO 18.10 | 35 Jul 31 5415 P STO 1.50",-1670,5525.83,"2024-07-31","10:32:00",-885,"Underlying Price Move Up",-27654.2,-47.3125748502994,35,3754494.68,101850,"",124.6,54.6,0.083,0.073,16.37,16.27,69.15,-2.29,16.77,-46.41
"2024-07-30","09:40:00",5484.43,"47 Jul 30 5480 P BTO 11.60 | 47 Jul 30 5400 P STO 0.35",-1135,5436.57,"2024-07-30","15:45:00",-4235,"Exited at Specified Time",145459.36,272.6766519823788,47,3782148.88,100815,"",167.32,73.32,0.03,0.002,16.34,17.18,15.19,5.7,485.02,-14.1
"2024-07-30","09:40:00",5484.43,"47 Jul 30 5490 C BTO 11.00 | 47 Jul 30 5530 C STO 0.90",-1020,5456.98,"2024-07-30","10:38:00",-200,"Underlying Price Move Down",-38780.64,-80.89411764705883,47,3636689.52,100815,"",167.32,73.32,0.082,0.067,16.34,17,15.19,5.7,12.25,-79.9
"2024-07-26","09:40:00",5446.25,"37 Jul 26 5450 C BTO 16.30 | 37 Jul 26 5490 C STO 3.75",-1265,5459.1,"2024-07-26","16:00:00",-910,"Expired",-13266.72,-28.344664031620553,37,3675470.16,99900,"",131.72,0,0.23,0.004,17.32,16.4,34.45,12.58,141.11,-80.24
"2024-07-26","09:40:00",5446.25,"37 Jul 26 5440 P BTO 15.40 | 37 Jul 26 5360 P STO 1.05",-1445,5469.3,"2024-07-26","12:03:00",-395,"Underlying Price Move Up",-39039.44,-73.01868512110727,37,3688736.88,99900,"",131.72,57.72,0.068,0.047,17.32,16.56,34.45,12.58,28.03,-71.97
"2024-07-18","09:40:00",5606.27,"46 Jul 18 5605 P BTO 11.65 | 46 Jul 18 5525 P STO 0.20",-1155,5543.16,"2024-07-18","15:45:00",-6170,"Exited at Specified Time",230454.48,433.75584415584416,46,3727776.32,95450,"",163.76,71.76,0.017,0.008,14.24,15.99,20.29,-2.29,550.22,-35.93
"2024-07-18","09:40:00",5606.27,"46 Jul 18 5610 C BTO 10.35 | 46 Jul 18 5650 C STO 1.15",-930,5577.49,"2024-07-18","10:42:00",-190,"Underlying Price Move Down",-34275.52,-80.12043010752687,46,3497321.84,95450,"",163.76,71.76,0.111,0.091,14.24,14.9,20.29,-2.29,23.12,-78.49
"2024-07-16","10:40:00",5649.81,"70 Jul 16 5655 C BTO 7.15 | 70 Jul 16 5695 C STO 0.30",-695,5667.2,"2024-07-16","16:00:00",-1220,"Expired",36500.8,75.02733812949641,70,3531597.36,96950,"",249.2,0,0.042,0.004,13,13.24,12.87,5.72,119.42,-67.63
"2024-07-16","10:40:00",5649.81,"70 Jul 16 5645 P BTO 7.05 | 70 Jul 16 5565 P STO 0.15",-700,5661.82,"2024-07-16","15:45:00",-15,"Exited at Specified Time",-48308.4,-98.58857142857143,70,3495096.56,96950,"",249.2,109.2,0.021,0.167,13,13.22,12.87,5.72,35,-96.43
"2024-07-12","09:40:00",5598.3,"54 Jul 12 5600 C BTO 9.50 | 54 Jul 12 5640 C STO 0.70",-890,5615.35,"2024-07-12","16:00:00",-1535,"Expired",34637.76,72.07191011235956,54,3543404.96,95850,"",192.24,0,0.074,0.003,12.36,12.36,6.22,7.54,348.88,-15.17
"2024-07-12","09:40:00",5598.3,"54 Jul 12 5595 P BTO 9.00 | 54 Jul 12 5515 P STO 0.15",-895,5621.55,"2024-07-12","10:34:00",-175,"Underlying Price Move Up",-39156.48,-81.01899441340782,54,3508767.2,95850,"",192.24,84.24,0.017,0.051,12.36,12.23,6.22,7.54,13.97,-79.33
"2024-07-10","10:13:00",5595.19,"65 Jul 10 5595 C BTO 7.00 | 65 Jul 10 5635 C STO 0.15",-695,5633.91,"2024-07-10","16:00:00",-3891,"Expired",207508.6,459.34388489208635,65,3547923.68,91975,"",231.4,0,0.021,0.004,12.44,12.89,14.28,3.93,459.86,-53.96
"2024-07-10","10:13:00",5595.19,"65 Jul 10 5595 P BTO 7.30 | 65 Jul 10 5515 P STO 0.10",-730,5618.6,"2024-07-10","14:46:00",-10,"Underlying Price Move Up",-47132.8,-99.33150684931506,65,3340415.08,91975,"",231.4,101.4,0.014,0.2,12.44,12.58,14.28,3.93,39.73,-97.26
"2024-06-18","09:43:00",5485.89,"55 Jun 18 5490 C BTO 8.00 | 55 Jun 18 5530 C STO 0.40",-770,5487.03,"2024-06-18","16:00:00",0,"Expired",-42545.8,-100.46233766233767,55,3387547.88,93775,"",195.8,0,0.05,1,12.39,12.25,2.92,9.74,0,-100
"2024-06-18","09:43:00",5485.89,"55 Jun 18 5485 P BTO 9.55 | 55 Jun 18 5405 P STO 0.20",-945,5483.68,"2024-06-18","15:45:00",-270,"Exited at Specified Time",-37406.6,-71.97037037037038,55,3430093.68,93775,"",195.8,85.8,0.021,0.018,12.39,12.38,2.92,9.74,71.96,-79.89
"2024-06-12","09:40:00",5425.19,"36 Jun 12 5430 C BTO 13.80 | 36 Jun 12 5470 C STO 1.65",-1225,5421.03,"2024-06-12","16:00:00",0,"Expired",-44228.16,-100.29061224489797,36,3467500.28,95580,"",128.16,0,0.12,1,12.28,12.06,33.81,16.06,67.35,-100
"2024-06-12","09:40:00",5425.19,"36 Jun 12 5420 P BTO 15.20 | 36 Jun 12 5340 P STO 0.90",-1440,5414.02,"2024-06-12","15:45:00",-915,"Exited at Specified Time",-19084.32,-36.81388888888889,36,3511728.44,95580,"",128.16,56.16,0.059,0.005,12.28,12.12,33.81,16.06,0,-95.83
"2024-06-05","10:28:00",5310.09,"59 Jun 5 5315 C BTO 7.80 | 59 Jun 5 5355 C STO 0.35",-755,5354.03,"2024-06-05","16:00:00",-3903,"Expired",185521.96,416.48211920529803,59,3530812.76,92925,"",210.04,0,0.045,0.001,12.94,12.61,23.14,-4.39,416.95,0
"2024-06-05","10:28:00",5310.09,"59 Jun 5 5305 P BTO 8.45 | 59 Jun 5 5225 P STO 0.25",-830,5332.11,"2024-06-05","11:43:00",-205,"Underlying Price Move Up",-37177.08,-75.91807228915663,59,3345290.8,92925,"",210.04,92.04,0.03,0.065,12.94,12.84,23.14,-4.39,0,-74.1
"2024-05-31","09:40:00",5252.39,"51 May 31 5250 P BTO 9.50 | 51 May 31 5170 P STO 0.15",-945,5245.75,"2024-05-31","15:45:00",-655,"Exited at Specified Time",-15051.12,-31.229629629629628,51,3382467.88,94095,"",181.56,79.56,0.016,0.007,13.57,13.65,7.73,9.18,479.89,-29.63
"2024-05-31","09:40:00",5252.39,"51 May 31 5255 C BTO 9.55 | 51 May 31 5295 C STO 0.55",-910,5225.18,"2024-05-31","10:18:00",-190,"Underlying Price Move Down",-36981.12,-79.68351648351648,51,3397519,94095,"",181.56,79.56,0.058,0.07,13.57,14.01,7.73,9.18,11.54,-78.02
"2024-05-30","09:40:00",5251.28,"56 May 30 5255 C BTO 8.20 | 56 May 30 5295 C STO 0.35",-795,5224.16,"2024-05-30","15:50:00",5,"Underlying Price Move Down",-45086.72,-101.27295597484276,56,3434500.12,94080,"",199.36,87.36,0.043,0.5,14.1,14.65,-7.18,-8.49,13.21,-99.37
"2024-05-30","09:40:00",5251.28,"56 May 30 5250 P BTO 9.00 | 56 May 30 5170 P STO 0.15",-895,5233.6,"2024-05-30","15:45:00",-1610,"Exited at Specified Time",39753.28,79.31620111731843,56,3479586.84,94080,"",199.36,87.36,0.017,0.003,14.1,14.34,-7.18,-8.49,86.03,-74.86
"2024-05-24","09:46:00",5288.89,"55 May 24 5290 C BTO 9.60 | 55 May 24 5330 C STO 0.50",-920,5304.72,"2024-05-24","16:00:00",-1472,"Expired",30164.2,59.61304347826088,55,3439833.56,94325,"",195.8,0,0.052,0.003,12.48,11.91,13.61,7.44,140.76,-39.13
"2024-05-24","09:46:00",5288.89,"55 May 24 5285 P BTO 8.15 | 55 May 24 5205 P STO 0.20",-805,5310.53,"2024-05-24","11:14:00",-165,"Underlying Price Move Up",-35481.6,-80.13913043478261,55,3409669.36,94325,"",195.8,85.8,0.025,0.054,12.48,12.1,13.61,7.44,70.19,-78.26
"2024-05-16","10:13:00",5314.19,"82 May 16 5315 C BTO 6.55 | 82 May 16 5355 C STO 0.15",-650,5297.1,"2024-05-16","16:00:00",0,"Expired",-53591.92,-100.54769230769229,82,3445150.96,94710,"",291.92,0,0.023,1,12.37,12.43,1.92,4.12,102.31,-100
"2024-05-16","10:13:00",5314.19,"82 May 16 5310 P BTO 5.15 | 82 May 16 5230 P STO 0.10",-515,5300.68,"2024-05-16","15:45:00",-910,"Exited at Specified Time",31970.16,75.70485436893205,82,3498742.88,94710,"",291.92,127.92,0.019,0.005,12.37,12.43,1.92,4.12,103.88,-65.05
"2024-05-15","09:41:00",5278.09,"52 May 15 5280 C BTO 9.30 | 52 May 15 5320 C STO 0.50",-890,5308.15,"2024-05-15","16:00:00",-2815,"Expired",99914.88,215.89213483146068,52,3466772.72,92820,"",185.12,0,0.054,0.002,12.99,12.39,16.58,14.83,257.3,-57.87
"2024-05-15","09:41:00",5278.09,"52 May 15 5275 P BTO 9.35 | 52 May 15 5195 P STO 0.40",-905,5299.55,"2024-05-15","13:30:00",-55,"Underlying Price Move Up",-44466.24,-94.48839779005525,52,3366857.84,92820,"",185.12,81.12,0.043,0.133,12.99,12.71,16.58,14.83,74.59,-92.82
"2024-05-02","11:09:00",5044.54,"49 May 2 5050 C BTO 9.90 | 49 May 2 5090 C STO 0.90",-910,5064.2,"2024-05-02","16:00:00",-1420,"Expired",24815.56,55.65274725274726,49,3411324.08,93835,"",174.44,0,0.091,0.003,14.95,14.71,30.93,-4.78,149.45,-67.58
"2024-05-02","11:09:00",5044.54,"49 May 2 5040 P BTO 10.30 | 49 May 2 4960 P STO 0.25",-1015,5065.82,"2024-05-02","14:48:00",-45,"Underlying Price Move Up",-47780.88,-96.07093596059111,49,3386508.52,93835,"",174.44,76.44,0.024,0.083,14.95,14.77,30.93,-4.78,64.53,-94.58
"2024-04-23","09:40:00",5033.49,"50 Apr 23 5040 C BTO 8.65 | 50 Apr 23 5080 C STO 0.55",-820,5070.55,"2024-04-23","16:00:00",-3055,"Expired",111572,272.1268292682927,50,3434289.4,92000,"",178,0,0.064,0.002,16.46,15.8,18.25,4.64,302.44,-2.44
"2024-04-23","09:40:00",5033.49,"50 Apr 23 5030 P BTO 10.60 | 50 Apr 23 4950 P STO 0.40",-1030,5055.21,"2024-04-23","10:21:00",-410,"Underlying Price Move Up",-31256,-60.69126213592233,50,3322717.4,92000,"",178,78,0.038,0.077,16.46,16.32,18.25,4.64,0.49,-59.22
"2024-04-18","10:57:00",5052.49,"42 Apr 18 5050 P BTO 11.45 | 42 Apr 18 4970 P STO 0.40",-1115,5017.52,"2024-04-18","15:45:00",-3220,"Exited at Specified Time",88194.96,188.33004484304934,42,3353973.4,89670,"",149.52,65.52,0.035,0.002,17.35,17.88,9.31,20.97,321.52,-19.73
"2024-04-18","10:57:00",5052.49,"42 Apr 18 5055 C BTO 11.30 | 42 Apr 18 5095 C STO 1.10",-1030,5027.12,"2024-04-18","12:51:00",-150,"Underlying Price Move Down",-37175.04,-85.93398058252427,42,3265778.44,89670,"",149.52,65.52,0.097,0.086,17.35,17.82,9.31,20.97,15.53,-84.47
"2024-04-17","09:40:00",5073.39,"38 Apr 17 5070 P BTO 13.95 | 38 Apr 17 4990 P STO 0.80",-1325,5029.09,"2024-04-17","15:45:00",-4090,"Exited at Specified Time",104875.44,208.29283018867923,38,3302953.48,88540,"",135.28,59.28,0.057,0.002,17.8,18.06,17.56,4.42,325.28,-12.83
"2024-04-17","09:40:00",5073.39,"38 Apr 17 5080 C BTO 11.75 | 38 Apr 17 5120 C STO 1.70",-1015,5047.71,"2024-04-17","10:52:00",-270,"Underlying Price Move Down",-28504.56,-73.90344827586208,38,3198078.04,88540,"",135.28,59.28,0.145,0.125,17.8,18.01,17.56,4.42,11.33,-72.41
"2024-04-04","10:12:00",5247.63,"65 Apr 4 5245 P BTO 5.70 | 65 Apr 4 5165 P STO 0.10",-570,5151.29,"2024-04-04","15:45:00",-7910,"Exited at Specified Time",476767.2,1286.821052631579,65,3226582.6,75725,"",231.4,101.4,0.018,0.151,13.94,16.76,32.56,3.58,1299.12,-65.79
"2024-04-04","10:12:00",5247.63,"65 Apr 4 5250 C BTO 6.15 | 65 Apr 4 5290 C STO 0.20",-605,5218.8,"2024-04-04","14:11:00",-30,"Underlying Price Move Down",-37707.8,-95.88760330578513,65,2749815.4,75725,"",231.4,101.4,0.033,0.111,13.94,14.53,32.56,3.58,57.85,-93.39
"2024-03-26","09:40:00",5230.38,"62 Mar 26 5235 C BTO 5.40 | 62 Mar 26 5275 C STO 0.15",-535,5203.58,"2024-03-26","16:00:00",0,"Expired",-33390.72,-100.66542056074768,62,2787523.2,75640,"",220.72,0,0.028,1,13.11,13.38,10.66,1.53,17.76,-100
"2024-03-26","09:40:00",5230.38,"62 Mar 26 5230 P BTO 6.95 | 62 Mar 26 5150 P STO 0.10",-695,5211.58,"2024-03-26","15:45:00",-1755,"Exited at Specified Time",65402.56,151.78129496402877,62,2820913.92,75640,"",220.72,96.72,0.014,0.003,13.11,13.25,10.66,1.53,153.96,-59.71
"2024-03-21","09:45:00",5255.44,"48 Mar 21 5260 C BTO 7.10 | 48 Mar 21 5300 C STO 0.25",-695,5241.53,"2024-03-21","16:00:00",0,"Expired",-33530.88,-100.51223021582733,48,2755511.36,76560,"",170.88,0,0.035,1,12.4,13.02,28.81,2.01,8.63,-100
"2024-03-21","09:45:00",5255.44,"48 Mar 21 5255 P BTO 9.15 | 48 Mar 21 5175 P STO 0.15",-910,5248.95,"2024-03-21","15:45:00",-610,"Exited at Specified Time",-14645.76,-33.52967032967033,48,2789042.24,76560,"",170.88,74.88,0.016,0.008,12.4,12.91,28.81,2.01,47.8,-59.34
"2024-03-12","10:02:00",5141.01,"37 Mar 12 5145 C BTO 10.80 | 37 Mar 12 5185 C STO 0.85",-1005,5175.27,"2024-03-12","16:00:00",-3027,"Expired",74682.28,200.8398009950249,37,2803688,74000,"",131.72,0,0.079,0.002,14.35,13.86,16.36,6.71,242.29,-21.39
"2024-03-12","10:02:00",5141.01,"37 Mar 12 5135 P BTO 10.25 | 37 Mar 12 5055 P STO 0.30",-1005,5161.73,"2024-03-12","10:32:00",-355,"Underlying Price Move Up",-24239.44,-65.18606965174129,37,2729005.72,74000,"",131.72,57.72,0.029,0.039,14.35,14.19,16.36,6.71,14.93,-63.68
"2024-03-08","09:41:00",5170.79,"40 Mar 8 5165 P BTO 9.25 | 40 Mar 8 5085 P STO 0.20",-915,5127.6,"2024-03-08","15:45:00",-3730,"Exited at Specified Time",112395.2,307.09071038251363,40,2753245.16,72000,"",142.4,62.4,0.022,0.003,14,14.83,7.1,6.33,394.54,-68.85
"2024-03-08","09:41:00",5170.79,"40 Mar 8 5175 C BTO 9.75 | 40 Mar 8 5215 C STO 0.90",-895,5144.08,"2024-03-08","12:11:00",-135,"Underlying Price Move Down",-30604.8,-85.48826815642458,40,2640849.96,72000,"",142.4,62.4,0.092,0.121,14,14.96,7.1,6.33,86.03,-83.8
"2024-03-01","10:09:00",5103.94,"46 Mar 1 5105 C BTO 8.30 | 46 Mar 1 5145 C STO 0.35",-805,5137.08,"2024-03-01","16:00:00",-3208,"Expired",110374.24,298.0670807453416,46,2671454.76,70380,"",163.76,0,0.042,0.002,13.19,13.16,2.24,5.43,316.15,0
"2024-03-01","10:09:00",5103.94,"46 Mar 1 5100 P BTO 7.40 | 46 Mar 1 5020 P STO 0.15",-735,5124.36,"2024-03-01","12:26:00",-75,"Underlying Price Move Up",-30595.52,-90.49251700680271,46,2561080.52,70380,"",163.76,71.76,0.02,0.105,13.19,13.33,2.24,5.43,0,-88.44
"2024-02-29","09:45:00",5092.11,"40 Feb 29 5090 P BTO 9.10 | 40 Feb 29 5010 P STO 0.15",-905,5092.42,"2024-02-29","15:45:00",-175,"Exited at Specified Time",-29404.8,-81.22872928176795,40,2591676.04,71400,"",142.4,62.4,0.016,0.026,13.37,13.41,15.6,6.75,200.55,-86.19
"2024-02-29","09:45:00",5092.11,"40 Feb 29 5095 C BTO 9.35 | 40 Feb 29 5135 C STO 0.55",-890,5066.52,"2024-02-29","11:40:00",-80,"Underlying Price Move Down",-32604.8,-91.5865168539326,40,2621080.84,71400,"",142.4,62.4,0.059,0.1,13.37,13.79,15.6,6.75,6.18,-89.89
"2024-02-27","09:49:00",5068.36,"49 Feb 27 5070 C BTO 8.15 | 49 Feb 27 5110 C STO 0.25",-800,5078.18,"2024-02-27","16:00:00",-818,"Expired",707.56,1.805,49,2653685.64,73010,"",174.44,0,0.031,0.005,13.65,13.48,5.07,-6.24,25,-76.88
"2024-02-27","09:49:00",5068.36,"49 Feb 27 5065 P BTO 7.00 | 49 Feb 27 4985 P STO 0.10",-700,5076.6,"2024-02-27","15:45:00",5,"Exited at Specified Time",-34795.88,-101.44571428571427,49,2652978.08,73010,"",174.44,76.44,0.014,0.5,13.65,13.51,5.07,-6.24,25,-99.29
"2024-02-23","10:39:00",5103.38,"48 Feb 23 5105 C BTO 8.45 | 48 Feb 23 5145 C STO 0.35",-820,5088.8,"2024-02-23","16:00:00",0,"Expired",-39530.88,-100.43414634146342,48,2687773.96,74400,"",170.88,0,0.041,1,14.04,13.76,13.89,2.46,14.02,-100
"2024-02-23","10:39:00",5103.38,"48 Feb 23 5100 P BTO 7.45 | 48 Feb 23 5020 P STO 0.15",-740,5091.05,"2024-02-23","15:45:00",-885,"Exited at Specified Time",6714.24,18.902702702702705,48,2727304.84,74400,"",170.88,74.88,0.02,0.006,14.04,13.73,13.89,2.46,183.78,-27.7
"2024-02-22","09:40:00",5045.88,"37 Feb 22 5050 C BTO 8.70 | 37 Feb 22 5090 C STO 0.55",-825,5087.03,"2024-02-22","16:00:00",-3703,"Expired",106354.28,348.4169696969697,37,2720590.6,71410,"",131.72,0,0.063,0.001,14.25,14.58,57.03,7.05,375.15,0
"2024-02-22","09:40:00",5045.88,"37 Feb 22 5045 P BTO 11.40 | 37 Feb 22 4965 P STO 0.35",-1115,5066.29,"2024-02-22","11:19:00",-235,"Underlying Price Move Up",-32749.44,-79.3829596412556,37,2614236.32,71410,"",131.72,57.72,0.031,0.039,14.25,14.23,57.03,7.05,0,-78.03
"2024-02-15","09:40:00",5010.02,"44 Feb 15 5015 C BTO 7.20 | 44 Feb 15 5055 C STO 0.25",-705,5029.73,"2024-02-15","16:00:00",-1473,"Expired",33635.36,108.43120567375888,44,2646985.76,72600,"",156.64,0,0.035,0.004,14.23,14.19,2.52,6.88,153.9,-49.65
"2024-02-15","09:40:00",5010.02,"44 Feb 15 5010 P BTO 9.65 | 44 Feb 15 4930 P STO 0.20",-955,5030.36,"2024-02-15","14:50:00",-25,"Underlying Price Move Up",-41145.28,-97.91832460732984,44,2613350.4,72600,"",156.64,68.64,0.021,0.125,14.23,14.46,2.52,6.88,53.93,-96.34
"2024-02-14","10:00:00",4981.15,"44 Feb 14 4985 C BTO 7.65 | 44 Feb 14 5025 C STO 0.35",-740,5000.62,"2024-02-14","16:00:00",-1562,"Expired",36011.36,110.60000000000001,44,2654495.68,72160,"",156.64,0,0.046,0.004,14.36,14.31,23.27,4.71,111.08,-85.81
"2024-02-14","10:00:00",4981.15,"44 Feb 14 4980 P BTO 9.20 | 44 Feb 14 4900 P STO 0.20",-910,4993.45,"2024-02-14","15:45:00",-10,"Exited at Specified Time",-39825.28,-99.46373626373627,44,2618484.32,72160,"",156.64,68.64,0.022,0.2,14.36,14.42,23.27,4.71,160.44,-98.35
"2024-02-06","09:43:00",4953.73,"48 Feb 6 4955 C BTO 8.10 | 48 Feb 6 4995 C STO 0.30",-790,4954.23,"2024-02-06","16:00:00",0,"Expired",-38090.88,-100.4506329113924,48,2658309.6,73440,"",170.88,0,0.037,1,13.42,13.08,7.35,3.57,21.52,-100
"2024-02-06","09:43:00",4953.73,"48 Feb 6 4950 P BTO 7.50 | 48 Feb 6 4870 P STO 0.10",-750,4943.79,"2024-02-06","15:45:00",-650,"Exited at Specified Time",-5045.76,-14.016,48,2696400.48,73440,"",170.88,74.88,0.013,0.008,13.42,13.24,7.35,3.57,132.67,-48.67
"2024-02-01","09:45:00",4871.29,"39 Feb 1 4875 C BTO 8.40 | 39 Feb 1 4915 C STO 0.55",-795,4906.19,"2024-02-01","16:00:00",-3119,"Expired",90497.16,291.87924528301886,39,2701446.24,72150,"",138.84,0,0.065,0.002,13.97,14.15,15.46,10.18,292.33,-64.78
"2024-02-01","09:45:00",4871.29,"39 Feb 1 4870 P BTO 10.70 | 39 Feb 1 4790 P STO 0.15",-1065,4892.62,"2024-02-01","12:53:00",-175,"Underlying Price Move Up",-34909.68,-84.04882629107982,39,2610949.08,72150,"",138.84,60.84,0.014,0.026,13.97,13.99,15.46,10.18,90.61,-82.63
"2024-01-24","09:58:00",4888.14,"58 Jan 24 4890 C BTO 6.75 | 58 Jan 24 4930 C STO 0.20",-665,4868.55,"2024-01-24","16:00:00",0,"Expired",-38776.48,-100.53533834586467,58,2645858.76,72500,"",206.48,0,0.03,1,12.42,13.05,23.96,-0.42,114.29,-100
"2024-01-24","09:58:00",4888.14,"58 Jan 24 4885 P BTO 5.95 | 58 Jan 24 4805 P STO 0.10",-595,4878.29,"2024-01-24","15:45:00",-700,"Exited at Specified Time",5793.04,16.78655462184874,58,2684635.24,72500,"",206.48,90.48,0.017,0.007,12.42,12.92,23.96,-0.42,147.9,-85.71
"2024-01-19","10:00:00",4795.7,"42 Jan 19 4800 C BTO 7.95 | 42 Jan 19 4840 C STO 0.35",-770,4839.81,"2024-01-19","16:00:00",-3981,"Expired",134712.48,416.55064935064934,42,2678842.2,69720,"",149.52,0,0.044,0.001,13.34,13.33,15.34,-0.58,417.01,-38.96
"2024-01-19","10:00:00",4795.7,"42 Jan 19 4790 P BTO 9.05 | 42 Jan 19 4710 P STO 0.15",-900,4815.27,"2024-01-19","12:55:00",-95,"Underlying Price Move Up",-34025.04,-90.01333333333334,42,2544129.72,69720,"",149.52,65.52,0.017,0.087,13.34,13.55,15.34,-0.58,30,-88.33
"2024-01-18","09:41:00",4759.49,"49 Jan 18 4765 C BTO 6.80 | 49 Jan 18 4805 C STO 0.30",-660,4780.94,"2024-01-18","16:00:00",-1594,"Expired",45591.56,140.97575757575757,49,2578154.76,70315,"",174.44,0,0.044,0.003,14.23,14.21,20.89,-0.61,210.61,-92.42
"2024-01-18","09:41:00",4759.49,"49 Jan 18 4755 P BTO 7.85 | 49 Jan 18 4675 P STO 0.10",-785,4779.19,"2024-01-18","15:26:00",0,"Underlying Price Move Up",-38715.88,-100.65222929936304,49,2532563.2,70315,"",174.44,76.44,0.013,0.333,14.23,14.18,20.89,-0.61,90.45,-98.73
"2024-01-05","09:40:00",4697.08,"39 Jan 5 4700 C BTO 8.85 | 39 Jan 5 4740 C STO 0.60",-835,4697.24,"2024-01-05","16:00:00",0,"Expired",-32703.84,-100.42634730538921,39,2571279.08,70785,"",138.84,0,0.068,1,13.63,13.42,1.89,6.51,160.48,-100
"2024-01-05","09:40:00",4697.08,"39 Jan 5 4695 P BTO 9.90 | 39 Jan 5 4615 P STO 0.10",-990,4717.28,"2024-01-05","10:07:00",-295,"Underlying Price Move Up",-27304.68,-70.71919191919191,39,2603982.92,70785,"",138.84,60.84,0.01,0.032,13.63,13.37,1.89,6.51,6.06,-69.19
"2023-12-27","09:40:00",4777.43,"62 Dec 27 4780 C BTO 6.15 | 62 Dec 27 4820 C STO 0.15",-610,4781.58,"2023-12-27","16:00:00",-158,"Expired",-28244.72,-74.68196721311475,62,2631287.6,73160,"",220.72,0,0.024,0.036,12.85,12.42,-1.3,3.98,13.93,-99.18
"2023-12-27","09:40:00",4777.43,"62 Dec 27 4775 P BTO 5.80 | 62 Dec 27 4695 P STO 0.10",-580,4773.25,"2023-12-27","15:45:00",-295,"Exited at Specified Time",-17987.44,-50.02068965517241,62,2659532.32,73160,"",220.72,96.72,0.017,0.016,12.85,12.51,-1.3,3.98,62.07,-85.34
"2023-12-20","10:51:00",4773.75,"72 Dec 20 4770 P BTO 3.85 | 72 Dec 20 4690 P STO 0.10",-385,4716.27,"2023-12-20","15:45:00",-5285,"Exited at Specified Time",352431.36,1271.3974025974028,72,2677519.76,64800,"",256.32,112.32,0.026,0.002,12.29,13.34,-3.64,9.02,1458.44,-68.83
"2023-12-20","10:51:00",4773.75,"72 Dec 20 4775 C BTO 5.25 | 72 Dec 20 4815 C STO 0.10",-525,4748.75,"2023-12-20","14:48:00",-5,"Underlying Price Move Down",-37808.64,-100.02285714285715,72,2325088.4,64800,"",256.32,112.32,0.019,0.25,12.29,12.82,-3.64,9.02,15.24,-97.14
"2023-12-19","10:13:00",4756.68,"65 Dec 19 4760 C BTO 4.80 | 65 Dec 19 4800 C STO 0.10",-480,4768.37,"2023-12-19","16:00:00",-837,"Expired",22973.6,73.63333333333333,65,2362897.04,65000,"",231.4,0,0.021,0.006,12.46,12.48,3.16,12.96,74.38,-63.54
